1,Fabaceae,Abarema jupunba,0.78,South America (tropical),114
2,Fabaceae,Abarema jupunba,0.66,South America (tropical),198
3,Fabaceae,Abarema jupunba,0.551,South America (tropical),52
4,Fabaceae,Abarema jupunba,0.534,South America (tropical),65
5,Fabaceae,Abarema jupunba,0.551,South America (tropical),189
6,Fabaceae,Abarema jupunba,0.5,South America (tropical),204
7,Fabaceae,Abarema jupunba,0.52,South America (tropical),45
8,Fabaceae,Abarema macradenia,0.438,Central America (tropical),167
9,Pinaceae,Abies alba,0.353,Europe,28
10,Pinaceae,Abies amabilis,0.4,NorthAmerica,7
11,Pinaceae,Abies arizonica,0.289,NorthAmerica,118
12,Pinaceae,Abies balsamea,0.33,NorthAmerica,7
13,Pinaceae,Abies concolor,0.37,NorthAmerica,7
14,Pinaceae,Abies delavayi,0.4,China,32
15,Pinaceae,Abies ernestii,0.36,China,32
16,Pinaceae,Abies fabri,0.373,China,33
17,Pinaceae,Abies fargesii,0.34,China,32
18,Pinaceae,Abies faxoniana,0.385,China,33
19,Pinaceae,Abies forrestii,0.35,China,32
20,Pinaceae,Abies georgei,0.441,China,33
21,Pinaceae,Abies georgei,0.425,China,33
22,Pinaceae,Abies grandis,0.35,NorthAmerica,7
23,Pinaceae,Abies guatemalensis,0.43,Central America (tropical),116
24,Pinaceae,Abies holophylla,0.336,China,33
25,Pinaceae,Abies lasiocarpa,0.31,NorthAmerica,7
26,Pinaceae,Abies magnifica,0.36,NorthAmerica,7
27,Pinaceae,Abies nephrolepis,0.331,China,33
28,Pinaceae,Abies nephrolepis,0.316,China,33
29,Pinaceae,Abies pindrow,0.38,India,109
30,Pinaceae,Abies pinsapo,0.41,Europe,76
31,Pinaceae,Abies procera,0.37,NorthAmerica,7
32,Pinaceae,Abies religiosa,0.38,Mexico,51
33,Menispermaceae,Abuta rufescens,0.45,South America (tropical),45
34,Fabaceae,Acacia acradenia,0.904,Australia,90
35,Fabaceae,Acacia acuminata,0.895,Australia,90
36,Fabaceae,Acacia acuminata,1.008,Australia,90
37,Fabaceae,Acacia adsurgens,0.887,Australia,90
38,Fabaceae,Acacia albicorticata,0.49,South America (tropical),44
39,Fabaceae,Acacia alleniana,0.56,Australia/PNG (tropical),90
40,Fabaceae,Acacia ampliceps,0.568,Australia,90
41,Fabaceae,Acacia amythethophylla,1.007,Africa (extratropical),72
42,Fabaceae,Acacia aneura,1.033,Australia/PNG (tropical),90
43,Fabaceae,Acacia aneura,1.035,Australia,90
44,Fabaceae,Acacia aneura,1.019,Australia,90
45,Fabaceae,Acacia aneura,0.929,Australia/PNG (tropical),90
46,Fabaceae,Acacia aneura,0.861,Australia,90
47,Fabaceae,Acacia aneura,0.996,Australia,90
48,Fabaceae,Acacia aneura,1.044,Australia,90
49,Fabaceae,Acacia aneura,0.92,Australia,58
50,Fabaceae,Acacia aneura,0.982,Australia,137
51,Fabaceae,Acacia angustissima,0.85,Mexico,23
52,Fabaceae,Acacia arabica,0.86,India,26
53,Fabaceae,Acacia aroma,0.808,South America (extratropical),66
54,Fabaceae,Acacia atkinsiana,0.89,Australia,90
55,Fabaceae,Acacia aulacocarpa,0.581,Australia/PNG (tropical),90
56,Fabaceae,Acacia aulacocarpa,0.612,Australia/PNG (tropical),90
57,Fabaceae,Acacia aulacocarpa,0.594,Australia/PNG (tropical),90
58,Fabaceae,Acacia aulacocarpa,0.689,Australia/PNG (tropical),90
59,Fabaceae,Acacia aulacocarpa,0.86,Australia,90
60,Fabaceae,Acacia aulacocarpa,0.594,Australia/PNG (tropical),27
61,Fabaceae,Acacia auriculiformis,0.68,Australia,58
62,Fabaceae,Acacia bakeri,0.771,Australia/PNG (tropical),90
63,Fabaceae,Acacia bidwillii,0.67,Australia/PNG (tropical),90
64,Fabaceae,Acacia bivenosa,0.65,Australia,90
65,Fabaceae,Acacia bivenosa,0.62,Australia,90
66,Fabaceae,Acacia brachystachya,1.01,Australia,90
67,Fabaceae,Acacia brachystachya,0.97,Australia,90
68,Fabaceae,Acacia cambagei,1.048,Australia/PNG (tropical),90
69,Fabaceae,Acacia cambagei,1.099,Australia/PNG (tropical),90
70,Fabaceae,Acacia cambagei,1.06,Australia/PNG (tropical),90
71,Fabaceae,Acacia cambagei,1.158,Australia/PNG (tropical),90
72,Fabaceae,Acacia cambagei,1.05,Australia/PNG (tropical),90
73,Fabaceae,Acacia catechu,0.801,South+AC0-East Asia (tropical),14
74,Fabaceae,Acacia caven,0.765,South America (extratropical),66
75,Fabaceae,Acacia caven,0.8,South America (tropical),110
76,Fabaceae,Acacia chisholmii,0.76,Australia/PNG (tropical),90
77,Fabaceae,Acacia chisholmii,0.827,Australia/PNG (tropical),90
78,Fabaceae,Acacia chundra,0.98,India,109
79,Fabaceae,Acacia citrinoviridis,0.88,Australia,90
80,Fabaceae,Acacia citrinoviridis,0.81,Australia,90
81,Fabaceae,Acacia cochliacantha,0.94,Mexico,23
82,Fabaceae,Acacia colei,0.61,Australia,90
83,Fabaceae,Acacia colei,0.766,Australia,90
84,Fabaceae,Acacia collinsii,0.8,Central America (tropical),116
85,Fabaceae,Acacia concurrens,0.758,Australia/PNG (tropical),90
86,Fabaceae,Acacia confusa,0.713,China,33
87,Fabaceae,Acacia confusa,0.753,China,33
88,Fabaceae,Acacia confusa,0.672,China,33
89,Fabaceae,Acacia confusa,0.791,China,33
90,Fabaceae,Acacia coriacea,0.96,Australia,90
91,Fabaceae,Acacia coriacea,0.916,Australia/PNG (tropical),90
92,Fabaceae,Acacia craspedocarpa,0.887,Australia,90
93,Fabaceae,Acacia crassicarpa,0.577,Australia,90
94,Fabaceae,Acacia crassicarpa,0.618,Australia,90
95,Fabaceae,Acacia crassicarpa,0.581,Australia/PNG (tropical),90
96,Fabaceae,Acacia crassicarpa,0.61,Australia/PNG (tropical),90
97,Fabaceae,Acacia dealbata,0.568,South America (extratropical),46
98,Fabaceae,Acacia dealbata,0.6,Australia,90
99,Fabaceae,Acacia dealbata,0.572,Australia,90
100,Fabaceae,Acacia dealbata,0.607,Australia/PNG (tropical),90
101,Fabaceae,Acacia decurrens,0.551,Australia/PNG (tropical),90
102,Fabaceae,Acacia decurrens,0.551,Australia/PNG (tropical),90
103,Fabaceae,Acacia decurrens,0.582,China,33
104,Fabaceae,Acacia decurrens,0.539,China,33
105,Fabaceae,Acacia dictyophleba,0.762,Australia,90
106,Fabaceae,Acacia difficilis,0.77,Australia,90
107,Fabaceae,Acacia difficilis,0.784,Australia,90
108,Fabaceae,Acacia doratoxylon,0.788,Australia/PNG (tropical),90
109,Fabaceae,Acacia elata,0.51,South+AC0-East Asia (tropical),129
110,Fabaceae,Acacia erioloba,1.059,Africa (extratropical),72
111,Fabaceae,Acacia eriopoda,0.9,Australia,90
112,Fabaceae,Acacia excelsa,0.938,Australia/PNG (tropical),90
113,Fabaceae,Acacia excelsa,0.937,Australia/PNG (tropical),90
114,Fabaceae,Acacia fasciculifera,0.964,Australia/PNG (tropical),90
115,Fabaceae,Acacia ferruginea,0.88,India,109
116,Fabaceae,Acacia furcatispina,0.869,South America (extratropical),66
117,Fabaceae,Acacia galpinii,0.659,Africa (extratropical),72
118,Fabaceae,Acacia georginae,0.775,Australia/PNG (tropical),90
119,Fabaceae,Acacia gerrardii,0.775,Africa (extratropical),72
120,Fabaceae,Acacia glaucocarpa,0.78,Australia/PNG (tropical),90
121,Fabaceae,Acacia goetzei,0.883,Africa (extratropical),72
122,Fabaceae,Acacia grasbyi,1.054,Australia,90
123,Fabaceae,Acacia grasbyi,0.86,Australia,90
124,Fabaceae,Acacia grasbyi,1.032,Australia,90
125,Fabaceae,Acacia harpophylla,0.908,Australia,90
126,Fabaceae,Acacia harpophylla,0.884,Australia,90
127,Fabaceae,Acacia harpophylla,0.883,Australia/PNG (tropical),90
128,Fabaceae,Acacia harpophylla,0.91,Australia/PNG (tropical),90
129,Fabaceae,Acacia hemignosta,0.646,Australia,90
130,Fabaceae,Acacia hemsleyi,0.6,Australia,90
131,Fabaceae,Acacia hindsii,0.78,Mexico,23
132,Fabaceae,Acacia holosericea,0.749,Africa (tropical),4
133,Fabaceae,Acacia implexa,0.589,Australia/PNG (tropical),90
134,Fabaceae,Acacia implexa,0.689,Australia/PNG (tropical),90
135,Fabaceae,Acacia irrorata,0.551,Australia/PNG (tropical),90
136,Fabaceae,Acacia jennerae,0.742,Australia,90
137,Fabaceae,Acacia karroo,0.689,Africa (extratropical),72
138,Fabaceae,Acacia laccata,0.723,Australia,90
139,Fabaceae,Acacia lasiocalyx,0.684,Australia,90
140,Fabaceae,Acacia leucophloea,0.45,Australia,60
141,Fabaceae,Acacia longifolia,0.51,Australia,129
142,Fabaceae,Acacia maconochieana,0.8,Australia,90
143,Fabaceae,Acacia maconochieana,0.801,Australia,90
144,Fabaceae,Acacia macracantha,0.73,South America (tropical),44
145,Fabaceae,Acacia maidenii,0.62,Australia/PNG (tropical),90
146,Fabaceae,Acacia mangium,0.448,Australia/PNG (tropical),40
147,Fabaceae,Acacia mangium,0.474,Australia/PNG (tropical),203
148,Fabaceae,Acacia mangium,0.519,Australia/PNG (tropical),203
149,Fabaceae,Acacia mangium,0.474,Australia/PNG (tropical),203
150,Fabaceae,Acacia mangium,0.594,Australia/PNG (tropical),90
151,Fabaceae,Acacia mangium,0.49,Australia/PNG (tropical),129
152,Fabaceae,Acacia mangium,0.55,Australia/PNG (tropical),60
153,Fabaceae,Acacia mayana,0.73,Mexico,23
154,Fabaceae,Acacia mearnsii,0.671,Australia/PNG (tropical),46
155,Fabaceae,Acacia mearnsii,0.65,Australia/PNG (tropical),60
156,Fabaceae,Acacia mearnsii,0.658,Australia/PNG (tropical),63
157,Fabaceae,Acacia melanoxylon,0.568,South America (extratropical),46
158,Fabaceae,Acacia melanoxylon,0.57,Australia,38
159,Fabaceae,Acacia melanoxylon,0.389,Oceania,203
160,Fabaceae,Acacia melanoxylon,0.416,Oceania,203
161,Fabaceae,Acacia melanoxylon,0.637,Australia,203
162,Fabaceae,Acacia melanoxylon,0.555,Australia,90
163,Fabaceae,Acacia melanoxylon,0.559,Australia,90
164,Fabaceae,Acacia melanoxylon,0.551,Australia/PNG (tropical),90
165,Fabaceae,Acacia mellifera,0.947,Africa (extratropical),72
166,Fabaceae,Acacia modesta,0.835,India,135
167,Fabaceae,Acacia murrayana,0.519,Australia,90
168,Fabaceae,Acacia nilotica,0.654,Australia,63
169,Fabaceae,Acacia nilotica,0.689,Australia,202
170,Fabaceae,Acacia nilotica,0.827,Australia,72
171,Fabaceae,Acacia omalophylla,1.063,Australia/PNG (tropical),90
172,Fabaceae,Acacia omalophylla,1.063,Australia/PNG (tropical),90
173,Fabaceae,Acacia oraria,0.92,Australia/PNG (tropical),129
174,Fabaceae,Acacia oshanesii,0.771,Australia/PNG (tropical),90
175,Fabaceae,Acacia oshanesii,0.771,Australia/PNG (tropical),90
176,Fabaceae,Acacia oswaldii,0.976,Australia,90
177,Fabaceae,Acacia pachycarpa,0.87,Australia,90
178,Fabaceae,Acacia pallidifolia,0.68,Australia,90
179,Fabaceae,Acacia papyrocarpa,1.073,Australia,90
180,Fabaceae,Acacia papyrocarpa,0.887,Australia,90
181,Fabaceae,Acacia papyrocarpa,0.966,Australia,90
182,Fabaceae,Acacia pellita,0.67,Australia,90
183,Fabaceae,Acacia pendula,0.994,Australia/PNG (tropical),90
184,Fabaceae,Acacia penninervis,0.605,Australia,90
185,Fabaceae,Acacia penninervis,0.668,Australia,90
186,Fabaceae,Acacia peuce,1.227,Australia/PNG (tropical),90
187,Fabaceae,Acacia podalyriifolia,0.68,Australia,129
188,Fabaceae,Acacia polyacantha,0.671,Australia,137
189,Fabaceae,Acacia polyacantha,0.607,Australia,72
190,Fabaceae,Acacia polyphylla,0.79,South America (tropical),114
191,Fabaceae,Acacia polyphylla,0.637,South America (tropical),57
192,Fabaceae,Acacia polyphylla,0.6,South America (tropical),77
193,Fabaceae,Acacia polyphylla,0.49,South America (tropical),44
194,Fabaceae,Acacia praecox,0.765,South America (extratropical),66
195,Fabaceae,Acacia pruinocarpa,0.981,Australia,90
196,Fabaceae,Acacia pruinocarpa,0.897,Australia,90
197,Fabaceae,Acacia pubescens,0.6,Australia,38
198,Fabaceae,Acacia pubescens,0.587,Australia,90
199,Fabaceae,Acacia pubescens,0.664,Australia,90
200,Fabaceae,Acacia quadrimarginea,0.922,Australia,90
201,Fabaceae,Acacia ramulosa,1.007,Australia,90
202,Fabaceae,Acacia resinimarginea,0.996,Australia,90
203,Fabaceae,Acacia rhodoxylon,1.102,Australia/PNG (tropical),90
204,Fabaceae,Acacia richii,0.7,South America (tropical),136
205,Fabaceae,Acacia robusta,0.732,Africa (extratropical),72
206,Fabaceae,Acacia salicina,0.581,Australia/PNG (tropical),90
207,Fabaceae,Acacia sclerosperma,0.86,Australia,90
208,Fabaceae,Acacia shirleyi,1.02,Australia/PNG (tropical),90
209,Fabaceae,Acacia shirleyi,1,Australia,90
210,Fabaceae,Acacia shirleyi,0.856,Australia/PNG (tropical),90
211,Fabaceae,Acacia shirleyi,0.904,Australia,90
212,Fabaceae,Acacia sibilans,0.97,Australia,90
213,Fabaceae,Acacia spectabilis,0.766,Australia/PNG (tropical),90
214,Fabaceae,Acacia stenophylla,0.775,Australia,90
215,Fabaceae,Acacia stenophylla,0.827,Australia/PNG (tropical),90
216,Fabaceae,Acacia stenophylla,0.69,Australia,90
217,Fabaceae,Acacia stipuligera,0.81,Australia,90
218,Fabaceae,Acacia subtessarogona,1.097,Australia,90
219,Fabaceae,Acacia suma,1.21,India,26
220,Fabaceae,Acacia tenuifolia,0.49,South America (tropical),44
221,Fabaceae,Acacia tetragonophylla,0.874,Australia,90
222,Fabaceae,Acacia tetragonophylla,1.002,Australia,90
223,Fabaceae,Acacia tomentosa,0.51,South+AC0-East Asia (tropical),129
224,Fabaceae,Acacia trinervata,0.758,Australia/PNG (tropical),90
225,Fabaceae,Acacia tucumanensis,0.63,South America (tropical),134
226,Fabaceae,Acacia victoriae,0.692,Australia,90
227,Fabaceae,Acacia visco,0.688,South America (extratropical),66
228,Fabaceae,Acacia xanthophloea,0.758,Africa (extratropical),72
229,Fabaceae,Acacia xiphophylla,1.137,Australia,90
230,Euphorbiaceae,Acalypha caturus,0.3,South+AC0-East Asia (tropical),16
231,Santalaceae,Acanthosyris falcata,0.645,South America (extratropical),66
232,Santalaceae,Acanthosyris falcata,0.646,South America (extratropical),46
233,Santalaceae,Acanthosyris glabrata,0.6,South America (tropical),204
234,Myrtaceae,Acca sellowiana,0.75,South America (extratropical),114
235,Sapindaceae,Acer buergerianum,0.62,China,197
236,Sapindaceae,Acer caesium,0.499,India,135
237,Sapindaceae,Acer campbellii,0.499,India,135
238,Sapindaceae,Acer campestre,0.525,Europe,28
239,Sapindaceae,Acer catalpifolium,0.45,South+AC0-East Asia,136
240,Sapindaceae,Acer cultratum,0.55,South+AC0-East Asia,136
241,Sapindaceae,Acer davidii,0.472,China,33
242,Sapindaceae,Acer davidii,0.444,China,33
243,Sapindaceae,Acer decandrum,0.574,China,33
244,Sapindaceae,Acer decandrum,0.68,China,33
245,Sapindaceae,Acer decandrum,0.62,China,126
246,Sapindaceae,Acer decandrum,0.608,China,33
247,Sapindaceae,Acer decandrum,0.75,China,33
248,Sapindaceae,Acer laurinum,0.43,South+AC0-East Asia (tropical),129
249,Sapindaceae,Acer macrophyllum,0.44,NorthAmerica,6
250,Sapindaceae,Acer mandshuricum,0.585,China,33
251,Sapindaceae,Acer mono,0.61,China,33
252,Sapindaceae,Acer mono,0.715,China,33
253,Sapindaceae,Acer mono,0.564,China,33
254,Sapindaceae,Acer mono,0.668,China,33
255,Sapindaceae,Acer negundo,0.416,NorthAmerica,6
256,Sapindaceae,Acer nigrum,0.52,NorthAmerica,6
257,Sapindaceae,Acer niveum,0.53,South+AC0-East Asia (tropical),43
258,Sapindaceae,Acer oblongum,0.603,India,135
259,Sapindaceae,Acer pennsylvanicum,0.44,NorthAmerica,6
260,Sapindaceae,Acer pensylvanicum,0.44,NorthAmerica,118
261,Sapindaceae,Acer pictum,0.629,India,135
262,Sapindaceae,Acer platanoides,0.508,Europe,158
263,Sapindaceae,Acer platanoides,0.525,Europe,28
264,Sapindaceae,Acer pseudoplatanus,0.508,Europe,28
265,Sapindaceae,Acer pseudoplatanus,0.51,Europe,60
266,Sapindaceae,Acer rubrum,0.49,NorthAmerica,6
267,Sapindaceae,Acer saccharinum,0.44,NorthAmerica,6
268,Sapindaceae,Acer saccharum,0.56,NorthAmerica,6
269,Sapindaceae,Acer sterculiaceum,0.353,India,135
270,Sapindaceae,Acer truncatum,0.59,China,197
271,Elaeocarpaceae,Aceratium concinnum,0.62,Australia/PNG (tropical),90
272,Elaeocarpaceae,Aceratium concinnum,0.62,Australia/PNG (tropical),90
273,Elaeocarpaceae,Aceratium doggrellii,0.525,Australia/PNG (tropical),90
274,Elaeocarpaceae,Aceratium megalospermum,0.538,Australia/PNG (tropical),90
275,Elaeocarpaceae,Aceratium megalospermum,0.538,Australia/PNG (tropical),90
276,Elaeocarpaceae,Aceratium sericeum,0.42,South+AC0-East Asia (tropical),129
277,Chrysobalanaceae,Acioa edulis,0.82,South America (tropical),41
278,Chrysobalanaceae,Acioa guianensis,0.86,South America (tropical),44
279,Malpighiaceae,Acmanthera latifolia,0.69,South America (tropical),44
280,Myrtaceae,Acmena acuminatissima,0.63,South+AC0-East Asia (tropical),126
281,Myrtaceae,Acmena graveolens,0.512,Australia/PNG (tropical),90
282,Myrtaceae,Acmena graveolens,0.512,Australia/PNG (tropical),90
283,Myrtaceae,Acmena hemilampra,0.62,Australia/PNG (tropical),90
284,Myrtaceae,Acmena ingens,0.456,Australia/PNG (tropical),90
285,Myrtaceae,Acmena ingens,0.456,Australia/PNG (tropical),90
286,Myrtaceae,Acmena ingens,0.456,Australia/PNG (tropical),90
287,Myrtaceae,Acmena macrocarpa,0.512,Australia/PNG (tropical),90
288,Myrtaceae,Acmena resa,0.676,Australia/PNG (tropical),90
289,Myrtaceae,Acmena smithii,0.612,Australia,90
290,Myrtaceae,Acmena smithii,0.607,Australia/PNG (tropical),90
291,Myrtaceae,Acmena smithii,0.65,Australia/PNG (tropical),90
292,Myrtaceae,Acmena smithii,0.676,Australia/PNG (tropical),90
293,Myrtaceae,Acmena smithii,0.607,Australia/PNG (tropical),90
294,Myrtaceae,Acmena smithii,0.676,Australia/PNG (tropical),90
295,Myrtaceae,Acmenosperma claviflorum,0.758,Australia/PNG (tropical),90
296,Apocynaceae,Acokanthera oppositifolia,0.784,Africa (extratropical),72
297,Fabaceae,Acosmium dasycarpum,0.7,South America (extratropical),114
298,Fabaceae,Acosmium nitens,0.74,South America (tropical),134
299,Fabaceae,Acosmium nitens,0.827,South America (tropical),52
300,Fabaceae,Acosmium nitens,0.82,South America (tropical),45
301,Fabaceae,Acosmium panamense,0.81,South America (tropical),204
302,Fabaceae,Acosmium praeclarum,0.68,South America (tropical),52
303,Rutaceae,Acradenia euodiiformis,0.771,Australia/PNG (tropical),90
304,Rutaceae,Acradenia euodiiformis,0.771,Australia/PNG (tropical),90
305,Rutaceae,Acradenia frankliniae,0.628,Australia,90
306,Fabaceae,Acrocarpus fraxinifolius,0.68,India,26
307,Fabaceae,Acrocarpus fraxinifolius,0.503,South+AC0-East Asia (tropical),14
308,Rutaceae,Acronychia acidula,0.551,Australia/PNG (tropical),90
309,Rutaceae,Acronychia acronychioides,0.538,Australia/PNG (tropical),90
310,Rutaceae,Acronychia goniocarpa,0.51,South+AC0-East Asia (tropical),129
311,Rutaceae,Acronychia haplophylla,0.719,Australia/PNG (tropical),90
312,Rutaceae,Acronychia haplophylla,0.719,Australia/PNG (tropical),90
313,Rutaceae,Acronychia laevis,0.523,Australia/PNG (tropical),90
314,Rutaceae,Acronychia laevis,0.551,Australia/PNG (tropical),90
315,Rutaceae,Acronychia melicopoides,0.538,Australia/PNG (tropical),90
316,Rutaceae,Acronychia octandra,0.551,Australia/PNG (tropical),90
317,Rutaceae,Acronychia octandra,0.551,Australia/PNG (tropical),90
318,Rutaceae,Acronychia oligophlebia,0.37,South+AC0-East Asia (tropical),126
319,Rutaceae,Acronychia pedunculata,0.439,China,33
320,Rutaceae,Acronychia pedunculata,0.52,South+AC0-East Asia (tropical),129
321,Rutaceae,Acronychia pedunculata,0.417,China,33
322,Rutaceae,Acronychia porteri,0.52,South+AC0-East Asia (tropical),43
323,Rutaceae,Acronychia pullei,0.65,South+AC0-East Asia (tropical),129
324,Rutaceae,Acronychia trifoliolata,0.55,South+AC0-East Asia (tropical),129
325,Rutaceae,Acronychia vestita,0.497,Australia/PNG (tropical),90
326,Rutaceae,Acronychia vestita,0.508,Australia/PNG (tropical),90
327,Rutaceae,Acronychia vestita,0.607,Australia/PNG (tropical),90
328,Rutaceae,Acronychia wilcoxiana,0.551,Australia/PNG (tropical),90
329,Lauraceae,Actinodaphne borneensis,0.5,South+AC0-East Asia (tropical),177
330,Lauraceae,Actinodaphne glabra,0.52,South+AC0-East Asia (tropical),129
331,Lauraceae,Actinodaphne glomerata,0.41,South+AC0-East Asia (tropical),129
332,Lauraceae,Actinodaphne maingayi,0.59,South+AC0-East Asia (tropical),43
333,Lauraceae,Actinodaphne malaccensis,0.55,South+AC0-East Asia (tropical),43
334,Lauraceae,Actinodaphne procera,0.4,South+AC0-East Asia (tropical),129
335,Lauraceae,Actinodaphne sesquipedalis,0.65,South+AC0-East Asia (tropical),43
336,Lauraceae,Actinodaphne sphaerocarpa,0.46,South+AC0-East Asia (tropical),43
337,Euphorbiaceae,Actinostemon lanceolatus,0.907,South America (extratropical),121
338,Malvaceae,Adansonia digitata,0.276,Africa (tropical),4
339,Euphorbiaceae,Adelia oaxacana,0.87,Mexico,23
340,Euphorbiaceae,Adelia triloba,0.543,Central America (tropical),168
341,Fabaceae,Adenanthera bicolor,0.85,South+AC0-East Asia (tropical),43
342,Fabaceae,Adenanthera intermedia,0.78,South+AC0-East Asia (tropical),80
343,Fabaceae,Adenanthera microsperma,0.64,South+AC0-East Asia (tropical),16
344,Fabaceae,Adenanthera pavonina,0.7,South+AC0-East Asia (tropical),111
345,Fabaceae,Adenanthera pavonina,0.573,China,33
346,Fabaceae,Adenanthera pavonina,0.637,China,33
347,Fabaceae,Adenanthera pavonina,0.57,South+AC0-East Asia (tropical),126
348,Fabaceae,Adenanthera pavonina,0.88,India,26
349,Fabaceae,Adenanthera pavonina,0.77,South+AC0-East Asia (tropical),43
350,Fabaceae,Adenanthera pavonina,0.598,China,33
351,Fabaceae,Adenanthera pavonina,0.68,China,33
352,Fabaceae,Adenanthera pavonina,0.775,Australia/PNG (tropical),27
353,Fabaceae,Adenanthera tamarindifolia,0.73,South+AC0-East Asia (tropical),129
354,Rosaceae,Adenostoma fasciculatum,0.75,NorthAmerica,3
355,Rubiaceae,Adina cordifolia,0.59,India,109
356,Rubiaceae,Adina globiflora,0.92,China,31
357,Rubiaceae,Adina microcephala,0.75,South+AC0-East Asia,136
358,Rubiaceae,Adina pilulifera,0.865,China,33
359,Rubiaceae,Adina pilulifera,0.917,China,33
360,Rubiaceae,Adina polycephala,0.76,South+AC0-East Asia (tropical),43
361,Rubiaceae,Adina polycephala,0.603,South+AC0-East Asia (tropical),13
362,Rubiaceae,Adina rubescens,0.71,South+AC0-East Asia (tropical),43
363,Rubiaceae,Adina sessilifolia,0.603,South+AC0-East Asia (tropical),13
364,Pentaphylacaeae,Adinandra acuminata,0.48,South+AC0-East Asia (tropical),129
365,Pentaphylacaeae,Adinandra acutifolia,0.629,China,33
366,Pentaphylacaeae,Adinandra acutifolia,0.639,China,33
367,Pentaphylacaeae,Adinandra borneensis,0.48,South+AC0-East Asia (tropical),129
368,Pentaphylacaeae,Adinandra collina,0.61,South+AC0-East Asia (tropical),129
369,Pentaphylacaeae,Adinandra collina,0.33,South+AC0-East Asia (tropical),177
370,Pentaphylacaeae,Adinandra cordifolia,0.5,South+AC0-East Asia (tropical),177
371,Pentaphylacaeae,Adinandra dasyantha,0.46,South+AC0-East Asia (tropical),129
372,Pentaphylacaeae,Adinandra dumosa,0.49,South+AC0-East Asia (tropical),80
373,Pentaphylacaeae,Adinandra dumosa,0.59,South+AC0-East Asia (tropical),129
374,Pentaphylacaeae,Adinandra forbesii,0.63,South+AC0-East Asia (tropical),129
375,Pentaphylacaeae,Adinandra hainanensis,0.47,China,32
376,Pentaphylacaeae,Adinandra integerrima,0.56,South+AC0-East Asia (tropical),43
377,Pentaphylacaeae,Adinandra javanica,0.51,South+AC0-East Asia (tropical),43
378,Pentaphylacaeae,Adinandra lamponga,0.53,South+AC0-East Asia (tropical),43
379,Pentaphylacaeae,Adinandra maculosa,0.51,South+AC0-East Asia (tropical),43
380,Pentaphylacaeae,Adinandra millettii,0.44,China,32
381,Pentaphylacaeae,Adinandra polyneura,0.52,South+AC0-East Asia (tropical),129
382,Pentaphylacaeae,Adinandra rantepaoensis,0.4,South+AC0-East Asia (tropical),129
383,Pentaphylacaeae,Adinandra sarosanthera,0.53,South+AC0-East Asia (tropical),129
384,Pentaphylacaeae,Adinandra subauriculata,0.58,South+AC0-East Asia (tropical),129
385,Pentaphylacaeae,Adinandra subunguiculata,0.5,South+AC0-East Asia (tropical),129
386,Rubiaceae,Adinauclea fagifolia,0.65,South+AC0-East Asia (tropical),170
387,Rutaceae,Adiscanthus fusciflorus,0.82,South America (tropical),44
388,Myrsinaceae,Aegiceras corniculatum,0.51,South+AC0-East Asia (tropical),129
389,Myrsinaceae,Aegiceras floridum,0.68,South+AC0-East Asia (tropical),129
390,Lamiaceae,Aegiphila integrifolia,0.86,South America (tropical),15
391,Lamiaceae,Aegiphila intermedia,0.43,South America (tropical),44
392,Lamiaceae,Aegiphila klotzkiana,0.68,South America (extratropical),114
393,Rutaceae,Aegle marmelos,0.88,India,26
394,Rutaceae,Aegle marmelos,0.771,South+AC0-East Asia (tropical),14
395,Sapindaceae,Aesculus chinensis,0.6,South+AC0-East Asia (tropical),126
396,Sapindaceae,Aesculus flava,0.347,NorthAmerica,118
397,Sapindaceae,Aesculus hippocastanum,0.5,Europe,76
398,Sapindaceae,Aesculus indica,0.465,India,135
399,Sapindaceae,Aesculus octandra,0.33,NorthAmerica,6
400,Sapindaceae,Aesculus turbinata,0.45,South+AC0-East Asia,136
401,Thymelaeaceae,Aetoxylon sympetalum,0.74,South+AC0-East Asia (tropical),129
402,Cornaceae,Afrocrania volkensii,0.81,Africa (extratropical),124
403,Cornaceae,Afrocrania volkensii,0.516,Africa (extratropical),137
404,Fabaceae,Afzelia africana,0.67,Africa (tropical),60
405,Fabaceae,Afzelia africana,0.689,Africa (tropical),1
406,Fabaceae,Afzelia africana,0.63,Africa (tropical),39
407,Fabaceae,Afzelia africana,0.68,Africa (tropical),63
408,Fabaceae,Afzelia africana,0.706,Africa (tropical),63
409,Fabaceae,Afzelia africana,0.688,Africa (tropical),98
410,Fabaceae,Afzelia africana,0.624,Africa (tropical),143
411,Fabaceae,Afzelia africana,0.683,Africa (tropical),147
412,Fabaceae,Afzelia africana,0.693,Africa (tropical),147
413,Fabaceae,Afzelia africana,0.715,Africa (tropical),147
414,Fabaceae,Afzelia africana,0.721,Africa (tropical),147
415,Fabaceae,Afzelia africana,0.721,Africa (tropical),147
416,Fabaceae,Afzelia africana,0.774,Africa (tropical),147
417,Fabaceae,Afzelia africana,0.703,Africa (tropical),182
418,Fabaceae,Afzelia bella,0.637,Africa (tropical),147
419,Fabaceae,Afzelia bipindensis,0.689,Africa (tropical),1
420,Fabaceae,Afzelia bipindensis,0.695,Africa (tropical),85
421,Fabaceae,Afzelia bipindensis,0.66,Africa (tropical),123
422,Fabaceae,Afzelia bipindensis,0.661,Africa (tropical),143
